,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
campus,0.2666375559991587,-0.2825961477967221,-0.13509410553884296,-0.10356361578391078,0.926070531457607,0.19577563831609734,-0.12105768214728771,-0.3693093012270639,0.07680192140937056,-0.07870351614302913,-0.9420416411372112,-0.44923579256775353,-0.24564265245233638,-0.19285675460369847,0.3598504650363868,0.22564222075591658,0.40373895218075795,0.1429841728638434,-0.012243854467508097,0.1805544400848412
waiting_room,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
shop.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
arena,0.1688583735328548,-0.21737169348021784,-0.1686268149243493,-0.8106076266745547,1.107811587468228,-0.042078630811459114,-0.02013385214119997,-0.6343570515917112,0.014293248461107714,0.09203981316606055,0.015756445183536166,0.269608909712627,-0.589458318586832,0.17119885507041285,0.5222887568547233,-0.35892881393099824,0.1463038246899026,0.006794586850940887,-0.13328140677581485,-0.5214723759071416
stage,-0.28052807534288576,-0.03663079757884181,0.12972427956338692,-0.47280634069113914,0.32963188364444396,0.08262427174523336,-0.18026395923089095,-0.42349250896787816,-0.37221217628293757,0.2084120133835341,-0.01185812484422772,-0.007138927044609598,-0.10679049437670414,-0.09529372316592231,-0.05912272086507596,0.09167732298614746,-0.04144239613138651,0.108801662914598,-0.0023613935940299006,-0.1155359346037018
field.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
farm,0.24413763049569892,0.26593759245576537,-0.5800481066248787,1.4084469727963371,0.27414715772064424,-0.1510113900494768,0.0004477371913543524,-0.3064560744168819,0.0837370348740471,-0.21408025794825541,0.4292897478290046,0.48554824008264563,0.08213789797781697,-0.6695495867424983,-0.33239153541602995,-0.011830157612428154,0.252540335726779,-0.1982355577616123,-0.5594830212644015,-0.30629927483029823
gift_shop,-0.05176888699198126,-0.45624859234199655,0.024394719290302194,-0.0601026836852612,-0.3640825908136008,-0.24298671987097367,-0.2444914678347467,-0.0038831847807503064,0.09420925315068357,-0.2781280527351854,0.021676445943473194,0.07596453547749357,0.11734850848340264,-0.12315012478555748,0.006838330030653491,0.1862205664261152,-0.14031943122092239,0.04236374528841169,0.015494550499562543,-0.16388442852262985
heliport,0.7784624961485654,0.42135468413375604,-0.8298308673136918,-0.745559228474659,0.09218294773080836,0.30197691327575304,0.48716602863893027,-0.5119194898923599,0.17462264454115256,-0.6003187344492735,0.7515863122899277,-0.6100124342350096,0.42538027456793964,0.08136650463955547,-0.4697167265444938,-0.3257961595975511,-0.7032681052253071,-0.46062649786878734,0.4875473260373579,0.19400122000325218
bullring,0.6787149280589028,0.2189624393604411,-0.7230513365057073,-0.34179366743660294,0.8384588105434997,-0.04001506092802253,-0.602206593798797,-0.5857009685109709,-0.6959111575161484,0.8505068662989207,1.0279396616442729,1.5562581915617648,-0.12288407714741367,0.5527361244787106,0.3900078719762866,0.11302347211163138,0.49389905863504274,1.7588050513107685,-0.5107156311403096,1.0990106974793945
glacier,0.49629414107033315,1.525787477154086,0.5703539562070503,-0.07072463037732922,-0.6617984351026641,-0.27459540615048983,0.7814527648002723,-0.5071100369855333,-0.8901867833122113,-0.2820607267844426,-1.0724039970584718,0.5757824321546461,-0.32365412428894735,-0.8017851653465812,0.5208642448421008,-0.3774929403505033,-0.6553790975737708,-0.06697706793173751,0.5517993332188437,0.15950893750419534
shoe_shop,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
lagoon,1.016991180703943,1.563871421048905,0.2495294498389609,-0.28352300771344274,-0.3196907276192803,-0.21176380617924145,-0.3872123814224055,-0.29127758741193455,0.5634702651594915,0.5468190656205272,-0.3925548197457641,-0.006072215863481866,0.10337752228047875,0.42325636962970037,-0.30238525478820866,-0.4057660193705948,0.1275276014440802,-0.13488653528952468,-0.20625242400141644,0.28280584902101263
shower,0.29262416002262964,-0.4091187719576837,1.0721438081054724,0.046363986462621486,-0.2297293320927616,0.21601697149171784,0.0044014878318522485,-0.2184266841968693,0.1299488476742688,0.7649935955151712,-0.11378879394457267,-0.13361752482828895,-0.5137317446958265,0.051040673378217535,-0.4343033097369893,-0.4795855234629566,-0.3079716322542802,0.0044748983664898425,-0.15440086450243082,-0.00044392757714346024
amphitheater,1.1116044767604465,0.26462181952654507,-0.1776585318469473,-1.0396891545573974,0.9016512004525983,-0.6031472801648516,-0.8940697045806439,-0.2814642998495148,0.41355693970572155,-0.03282700508274451,0.0401672475212516,0.3264174219148146,0.09961552356804926,-0.3814662053276594,0.64493595765903,0.03091141686620523,0.015678450613380406,-0.2859455205577621,0.3150604027512765,0.2594339053721348
boathouse,1.367570697749906,0.41932516708551704,0.13830781960000352,-0.29870874393048624,-0.08210645443030536,-0.01911077887558854,-0.09814231346092606,-0.014517773743559791,1.3017360510443996,-0.054612356236168905,0.45245235840361475,-0.41895851346302304,0.4734524511334228,-0.34621362881628226,0.6015915490594488,-0.06595414255136675,0.2879794130909753,-0.18284431597741113,0.3652836752680958,-0.033378960505006924
promenade,1.0743069152275297,0.5793238306754525,-0.5182096635324797,-1.311297032036454,-0.44048000066832754,0.15916622786196427,-1.1764975163139424,-0.009868536473242514,0.35039900063260987,-0.09961992777675663,-0.3134729652671917,-0.006837993239152477,0.3321176411571873,0.16708928935884476,0.049291220368249004,0.5651839285792698,-0.2348083624723638,-0.21852887968994036,0.08837310093945935,-0.11831429166989005
facade.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
picnic_area,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
balcony,1.098215438971183,-0.2959345490472502,1.026307497726375,-0.9231062620165373,-0.4568319356051315,0.5062389826230772,-0.3748581528362758,0.01809877193593148,-0.4504942516286288,0.34620750871076605,0.1490398773717682,-0.20547448297499843,-0.20232490249990387,-0.5546901184593032,-0.2364421661143936,0.7907172818056875,0.3485508964779905,-0.22268789937163466,-0.6126049179276708,0.11664664787181865
bazaar,0.43276918966584277,-0.5487403555420522,-1.001232552624801,0.09621268469215512,0.13002042333212818,-0.6238263638413464,-0.6523624090231163,0.3623679424305174,-0.6794870784700782,-0.372143263418253,-0.5210140112860142,-0.0027817285310987186,0.8008332574095435,0.2969415926663382,-0.466885459035977,0.036427508223799705,0.09960615545818084,0.2699401283487476,0.31868670366212704,-1.0154909257343543
ticket_booth,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
corral,-0.13620960406204777,0.14261983089967128,0.44446455889915226,0.2699043056979336,0.5678949019972919,0.18269945346062216,-0.19684702638844903,-0.30035257390738945,-0.1805792343689791,0.024242024104085137,0.37724630386803737,0.27451761763274884,-0.17995499815823524,0.10603845023209632,0.5158032792983063,-0.06645912264784512,0.10680027289096214,0.42276109549349594,-0.40650091843298275,-0.290249618613284
bookstore,0.5912142981873212,-1.293856641285928,-0.8461894201982011,0.3017905515475264,-0.37883048503495026,-0.0702106426094343,0.07818328228933899,0.034316128294997486,0.0423579686113598,-0.4332414633061435,-0.9094000470529879,0.05673109139769797,-0.05831830328905036,-0.37273334379878476,0.5671921077026767,0.4612939862664914,0.5553081296343573,0.32810406479859694,-0.03843521387182305,0.11356930260649298
botanical_garden,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
classroom,0.4671719411097709,-0.7790071069076608,0.622375686383963,0.3958225758366128,0.8016446203738398,-0.16982362325146305,0.21072152917932513,-0.25575318370007344,0.39277372140229594,-0.45527295698983394,-0.8141310916673536,-0.1978099183829023,-0.27837938532444745,-0.15174492782669194,-0.5546307209211906,-0.3494730646110226,0.2553096382930074,0.8918711393336441,0.14448164194271992,0.0831750334201637
junkyard,0.5682520800012214,0.11978464190085872,-0.4652907647057582,1.0452941974279377,0.3304669875777682,0.2873988662964511,0.10607030573109222,0.2267611896070471,-0.0766007743922595,-0.31699733642414,0.8660604004290499,0.08432714003736592,0.11263497875211503,1.211796064841107,0.7163582435428273,-0.24664489765635403,0.1703446282768636,-0.23059197709397303,0.10058812582286134,0.08922797753886241
gymnasium.n.02,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
sushi_bar,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
inn,0.9372010401035493,-0.4503308172106409,-0.5231934621491535,0.6918041050677117,-0.5445302331717254,-0.4911867969453358,-0.13009628133536885,0.03986962320997564,0.043374729102279845,0.5057656312049319,0.7051378737943326,-0.0754586308415633,-0.15236934840713573,-0.9320009940117625,0.5321431321827913,0.12500610095716908,0.15731569266396953,-0.11488576857710053,0.4988637160261524,0.30809751004249936
yard,0.3507493670884967,0.1485038572033406,0.5812876234942339,0.6724609936319214,0.569834259041555,0.11034818617505773,-0.4886375462915534,0.20277268452957176,0.31931884035438973,0.18715397720008223,0.12506760656635402,0.15740721658201406,0.3768038952234656,0.6179496656276867,0.2226472623375905,0.01007958552290165,-0.28701435486848736,-0.6981604206572173,-0.3988811501625468,-0.321824327430264
alley,0.8874093918596897,-0.26869522378267235,0.15558143876745376,0.23363089326987008,0.12367769011736347,1.0180280124435772,-0.46138259631654877,0.6625613911862425,-0.5193204477329488,0.23223483894152358,-0.08321240092628854,-0.10134029713736385,0.017143878217263542,0.7942450741901761,0.4394900559942639,0.029168220971852243,-0.024652493270725242,-0.19927777385067424,0.10402249060949724,-0.027176417932844556
site.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
hospital_room,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
florist_shop,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
auto_factory,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
hangar,0.960070047842536,-0.21286822666272162,0.15364932692751274,-0.3525128449821995,0.9540176933605216,0.0602214053304093,1.1548418650581724,-0.9896904198017621,-0.05710720193051183,-0.3826689644540938,0.6953703779142453,-0.344881329477197,0.5370689500713633,0.2342944646531758,-0.08371797304755581,0.21973140556424056,-0.0453532330982393,-0.5638859584493282,0.3969388161147643,-0.07158944264351978
excavation,0.5538499395345065,0.845757852317513,-0.3597460076566919,0.027847833745582688,0.15894505819264468,-0.7187672149303614,0.7695303686909833,0.9730157483053453,0.18064773631701306,-0.03663251700947993,-0.20420935910995286,0.27807418823508956,0.22550667288344134,0.22282836919394797,0.4329985204883905,-0.3875932532967134,-0.8123734593305937,-0.6298875109347002,0.14511009275443257,0.2509747039953944
anteroom.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
aquarium,0.8032297054906803,0.33514927684910695,-0.008720721691638301,-0.39144333561576977,-0.6324701133975337,-0.8168030133984377,0.1554973733548315,-0.4302478943639654,1.1830785907558956,-0.145531317034923,-0.24284676962256987,0.3809310806350452,-0.7836983835481797,0.019364629747617317,0.15716260138602595,-0.14187111379300155,0.3323900038772846,0.3757041445477997,-0.8102643360822623,-0.07413884381152601
patio.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
ice_shelf,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
amusement_park,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
patio,1.2392983602330614,-0.5172820302432645,0.8422775231894158,0.16747901875121704,-0.14960492715448548,0.5250205139952561,-1.1786746067636478,-0.09979558325710042,0.360930470261078,0.25106321281949656,0.07344247079013427,0.007605214771267352,0.315070120054014,-0.06251488880804888,0.12076524304536723,0.4205883847976557,-0.31385831150283744,-0.6169457004899737,-0.16108724357801069,0.43216049670161766
iceberg,-0.3374741619262553,0.5900678324130894,0.2851956874841136,-0.5309566193468511,-0.7613497219979233,-0.035322400022067074,0.7724407379963363,-0.6363974446480806,-0.3380671652639928,-0.7461902676032138,-0.5512046722149643,-0.9798899902960423,0.11258675459686396,-0.035599869936941704,0.7303168514945578,-0.8365605696141765,-0.826264373529374,0.36243033465134994,-0.5893141003446143,-0.47036994974260454
storage_room,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
porch,1.3277706163221097,-0.2817888516438393,1.0696605409093878,0.5557625963094042,0.10683477710406615,0.826764373185046,-0.6080671992590462,0.33688331961724266,0.10638250520652721,-0.01175184200802309,0.3826560231672127,-0.5710130827858789,0.24596962592043553,-0.1419808426333862,-0.02468244402506329,0.3775360907235248,-0.05845931595988152,-0.1195855641659664,-0.3954146888505834,-0.04865321894478064
desert.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
shopping_mall,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
fire_escape,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
cafeteria,0.5909030614184971,-1.3093821223222202,0.048244134711548765,-0.09885567002626139,0.5929953727975169,0.11950320437739066,-0.15334295149138355,-0.4077047560421058,0.39709643039381826,-0.1825137479917078,-0.9331292948219888,0.080937025871266,0.452910256434913,-0.3116979558875001,-0.2018693635825423,-0.6957965013560641,0.2720050471608569,0.25507031477909936,0.30178394620134913,0.16702704540820273
candy_store,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
recreation_room,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
corn_field,0.9130881845034268,0.7103998591528612,0.43177455440891815,1.23547142901799,0.8648739666693331,0.6497505882289962,-0.13514050545406997,-0.09766865948187307,-0.939591052137497,-0.3527352649154381,0.28550492048408205,0.2651125589680595,0.45347724509854836,-0.15189448445314874,0.40695522060451605,-0.204175532266147,0.5221000170754019,-0.37734605257769527,-0.3160878514105436,-0.2329453121819669
lock_chamber,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
grotto,1.403347284781747,0.24176512417868806,0.3414215213113109,-0.5003466705639019,-0.4518899122528823,-1.2693875799662666,-0.4545843646935774,0.6526170096745653,-0.16935424226406784,0.1000672316452568,0.1437548154261998,0.6452874693191213,-0.184130797039277,-0.11962071685628259,-0.11440085536878668,-0.029469552805757172,-0.9278323419998331,0.3493885651795261,0.12078925375929601,0.04009805948506176
jewelry.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
mosque,1.0587167369193768,-0.35237351680856027,-1.2787245007809915,-0.41537257470264854,0.6725039041512075,-0.5819824989745597,0.3634792875553879,0.5624886824939155,-0.6681861452958201,0.062274466636385736,0.01579029876304181,-0.8148352692747215,0.09422993057765222,0.40538660906880664,-0.33275794178742035,-0.5465186963301732,0.13441794030679508,0.3091971754193522,-0.2308243029131888,-0.11245524026537926
motel,0.9621054163189502,-0.7372202527372061,-0.4695169560674119,0.8969005282394604,-0.30195266156650125,0.505729352567331,0.5310635471783597,-0.2217439642791209,0.034340552543155496,0.9214651908976278,0.2953105875250152,-0.5764549129394959,-1.0924340765863103,-0.2740690315514611,0.42770559904785793,0.11060226759341614,0.4784204306655196,-0.4278954044372265,0.2329281352904474,0.7305911557730199
clean_room,0.37271777036774767,-0.6495091134970137,0.23079368240055667,-0.1565456206986679,0.44470087279984155,-0.6543808429146655,1.5896839780125605,-0.9928959543723785,0.6476948079795195,0.19910007905171395,-0.8716931414773366,0.9731166247157089,0.25701110489112994,0.843594258926248,-0.2617609838282673,-0.0015403787967456836,-0.2140876532041391,-0.6798136984650014,-0.6804889766607095,0.9685759925131389
arcade,0.5195423335033673,-0.517846329888467,-0.05537494094073721,-0.4028086214467796,-0.5507779494521181,-0.011607229975647027,-0.6362120920286254,-0.2553214685526632,0.3911965036968162,-0.8614152329609859,0.5052196957944803,0.7610176828595874,-0.31774150431102915,0.9393405906631374,0.0753224142598759,-0.18051363160798742,0.16717204127452237,0.2977606776421233,0.003268169126066192,-0.03163795965808993
garage,0.8549103678985319,-0.6494351910591752,0.37530552557033126,0.6469936722151509,0.3222917935362607,0.3531933371165436,0.1758178292672481,0.3482355204727095,0.36696017973718237,-0.071097817400724,0.4380496855648532,-0.06852242975533089,-0.13914522177136354,0.5208414175267179,0.24037033251623485,0.19130200881228496,-0.007668669651955582,-0.13260620229298797,-0.07854765173060356,-0.24046505192850567
phone_booth,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
car.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
tree_farm,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
lighthouse,1.1193660174034625,0.8444075236558414,-0.42355519436377975,-0.2352058345366973,-0.6531917729702907,-0.49924348902508014,0.32963347544203714,0.008595841886744712,0.3617527777673748,-0.2923856814334318,0.7848544019454473,-0.9736472631887328,0.40942055247038506,-0.581344913389796,0.44220682930945243,0.01789694793890985,0.08293234495073545,0.6808190187071728,-0.2843857866091146,0.31997462710136265
elevator_shaft,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
office_building,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
booth,0.17744950654370784,-0.6581795081454039,0.20103715246586315,-0.2902972732084722,0.3710868991334092,0.30691105998416957,-0.22780472653677097,-0.49543593733449076,0.046664295423841325,-0.22973317136746965,-0.12557227488822498,0.11955465852620119,0.35407116723833165,-0.17383464796357073,0.09445388160230345,-0.010580341111545004,0.36111583179092094,0.29786559536422613,-0.4228678939710419,-0.14377837373967123
pit.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
bowling_alley,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
