,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
bar,0.3223009821605516,-0.7939777577163544,-0.3048076772167851,-0.13925684565650628,-0.5945153445608367,0.7309777330694379,-0.29429097015251227,-0.4229560287678754,0.028527538898785253,0.43198754158189817,0.2693781902553151,0.0901055647874494,0.015324219770794728,-0.1717255368274674,0.22116825230810386,-0.015479286636589035,0.1948700497675126,0.061078059320115945,-0.05609934890112949,0.23669087949435125,0.1617109795415723,0.16459098403319739,0.4443268866670985,-0.03138434907152283,-0.1590289271036994,0.6097783231365782,-0.04352222112966901,-0.05450320976264824,0.024065474882590785,-0.26064422949404825,0.3885074264528948,0.10963227389741405,0.11778048847528139,0.34292516764202413,-0.11965797880628602,-0.04319649662564341,0.1115758745136635,-0.2582215736253184,0.323657061670605,-0.02921201112979295
boardwalk,1.2628271069147394,0.6680754970152931,-0.32088949835627517,-0.697911586448156,-0.3400061206976219,0.4764728259067383,-0.9785532594223072,-0.16079885584878661,0.8115921091996148,-0.5787215717722127,-0.20097655697184114,-0.2909816161895529,0.2754323187855741,0.14452968962951682,0.4011985824720027,0.13901187204705379,0.08651227982224147,0.14964923299135446,0.20633169380675553,0.137317304194747,-0.4740879744268516,-0.19649543862644095,-0.2614444281283127,-0.32046580247381595,-0.06533958300847709,-0.27296371726546376,-0.3706010509717324,0.4646192411440142,-0.00015122240844632557,-0.0268803409347485,0.1286933330915069,-0.41229653388435333,-0.06712077197600178,-0.36120194413815865,0.15691151660079855,0.47212435728508223,0.46463810334514016,-0.06031956692029734,-0.19394524772292757,-0.03422980731032365
downtown,0.5830679550542162,-0.25031705745879124,-0.8549074553890134,-0.47022936677946386,0.36002459726021,0.6437586776830011,-0.25989488395316673,0.2627439633227711,-0.024021001972176464,-0.049751624161709224,-0.35867609364607494,-0.12146362646230673,-0.22759659018053183,0.1650342923747148,0.6195842194791862,0.12230965139609344,0.7207647578647668,-0.3480059733927045,0.11916156349075649,-0.17758989518148494,0.04714879461207726,-0.2834240360065737,0.14788382692211602,0.2996381450470114,0.08553345937577629,-0.49243911233708704,-0.16081671795522118,-0.23210107928854176,-0.06022266382442305,-0.04646503605363829,-0.35903873475320275,-0.3137707791054717,-0.37492866929263624,0.058244940673820966,-0.02905012621282996,0.006802775322859083,0.01087650229644661,-0.35146872934098544,0.33166866352744717,-0.22726765522762998
campsite,1.0112262082928314,0.4599206729909459,0.06498028957191586,1.0869952865117138,0.07695842460729559,-0.02169567747811104,-0.284760163640872,-0.5114964662992263,-0.25047642597771036,0.772315377538358,0.27734394059873757,-0.4288701998690954,-0.5330703410588137,-0.6288616467277008,0.5177918779236961,0.3222873467598753,-0.3076031688907213,-0.07803777987725052,0.6077549158916633,0.20326226712071302,0.282457978703668,-0.00890028440216344,-0.17079469702596858,-0.07949482018306582,-0.3809641472733367,-0.08570796763667171,0.2671526367481692,0.46643098470591554,-0.40593268785522674,0.6358190887831986,0.034543107700833554,0.38571809181128863,0.3980000414807362,-0.7279941068723754,0.11264725592710671,0.15619660434055563,-0.054611907606219576,-0.23700516373103964,-0.13748026193456458,-0.36626288891097575
staircase,1.5182788456409901,-0.11195230906299058,1.059406695717544,-1.1264319450248041,-0.35315218510630575,0.3496796444267518,0.16747692797743458,0.7588103557474154,-0.5164115449273484,0.06499377563414888,0.20233294962582277,0.15202572563567854,0.3221937292829461,-0.43172604916783647,-0.25292328388933044,0.3636247959491322,-0.08302748994711356,-0.03858721455481798,-0.004627748003108132,0.2022169833137164,-0.1136831480806637,0.01861858192418638,-0.4879440087193452,0.1438252952706551,0.3021881352207357,0.02428656407337244,-0.04465354460094424,0.28747021606501394,0.5052832389711622,0.004626015665118985,0.018090700864768963,-0.05510372283859744,0.3386972661051409,-0.14848413096764976,0.2695383020555923,0.08237721309762702,-0.10191696735463208,-0.26484476438761617,-0.030521611696843694,-0.34245150479061814
pasture,0.41961196302086307,0.7091941926132981,0.16825801315979333,1.3771335373106592,0.7039761329264708,0.07105023254171927,-0.13431005295424783,-0.4211923193664706,-0.3739743238602072,0.025582625036070675,0.2594723706926664,0.41899296854515866,0.31852555923637715,-0.32886899771347805,-0.15070839710764525,0.42359105473102693,0.05463927810377772,0.12780296918660228,-0.16564641704152652,-0.07998300137274676,-0.01563654084938108,-0.05305788343010926,-0.17517492232312826,-0.07276739630402747,0.20236762503860753,0.2416678498642039,-0.15444770551586173,-0.26190093844549106,0.721077812503327,-0.18431621461609382,0.2225215415141574,-0.13602856253812595,-0.4967989496266949,-0.1640573426314358,-0.13127863875456264,-0.17178651472652937,0.20559569394500143,-0.1188439133690551,0.13954532511145665,0.00726989062007905
carrousel,0.025249919828547112,0.09077926912460936,0.058831949212394194,-0.3090710935738569,0.014468767154531947,-0.17901931949535396,-0.34456476971288363,-0.06783926026431997,0.06164781794779325,-0.22493733893400536,0.4765243370116304,0.4754160924466152,0.13365326586916132,-0.003090424218216977,0.1670421666101465,-0.046373103417173,-0.2402181444702285,0.45135143637007014,-0.09417250611795369,-0.29554973637979925,0.22247711065046213,-0.39918889458935786,-0.06844524074252854,-0.22510049938114293,-0.04532995285424974,-0.25804993876353166,-0.0703521983482255,0.18931598594706872,0.09463101944455388,0.0034472012056322478,0.05125068551883811,0.11291925383516331,-0.06878019471912906,-0.030707997049960693,-0.18319758801368344,0.205592905745745,-0.11067528576989696,-0.28711821203538596,-0.0571969475232063,0.12688611192155375
sky,0.07708799001517586,0.6365036911085642,0.3464796152629934,-0.12043822543623534,-0.047315293472246736,0.3551237007032389,0.015083252704501731,-0.29225674468033863,-0.8125570464396359,-0.3302240900902764,0.14276740381048583,-0.14736223836594972,0.030845304521834777,-0.015868776052378,-0.07927235419842746,0.17959671892943105,0.4512212324773299,-0.01892979914628935,-0.662610078803561,-0.39181632938435434,0.038234539903904435,-0.04460450760116623,0.1497139039676862,0.9102555839988351,-0.3202314924545334,0.07484108600920508,-0.2920497906560606,-0.04047694032023348,-0.5399380994296404,-0.35140913802968715,0.33156381099356685,0.588242393916859,0.12592590966425793,1.023796782404137,0.16414341078783778,-0.08307522323944147,0.1363475871117264,0.036726689374037974,0.10152792826614328,0.08050460465264316
beauty_salon,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.008187435458101132,0.005472236300932744,-0.00417251519474641,0.02639002862788036,0.003967828017178383,-0.015029309706548423,0.021428871112876748,0.0009195629844779784,-0.011237432394465827
road.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538088,-0.008187435458101132,0.005472236300932763,-0.004172515194746108,0.026390028627880157,0.00396782801717838,-0.015029309706548411,0.021428871112876724,0.000919562984477931,-0.011237432394465686
reception,-0.18395673633052032,-0.5428288795842727,0.18131226504628134,-0.6028251815192085,0.2551031815057298,-0.31343532717909467,-0.3077046559589795,-0.500744921429878,0.060360607340758494,0.4326044083485085,-0.16248604736867894,-0.19721780895037527,0.40409063971963033,-0.32199213466341303,0.22342116364678033,0.12679873729869967,-0.2812292981748409,-0.37150284904778097,-0.3352010981949726,-0.30005972648620366,0.06588153146451885,-0.5827657565031985,-0.0327383821110947,-0.0026802548978514065,-0.3877138380681343,-0.28889531996036527,0.6189411238847523,-0.3087945553130648,-0.7146114126292968,0.4991296384697757,-0.1941060691382822,0.11877159626555167,0.16708119917350397,0.46389755369969254,-0.43244434241879054,-0.009352806074827585,0.18508276986760794,0.06353554330553453,1.1416942694702303,0.12523203953025616
home_theater,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.008187435458101132,0.005472236300932757,-0.00417251519474607,0.026390028627880074,0.003967828017178389,-0.015029309706548423,0.0214288711128767,0.000919562984478014,-0.011237432394465709
tower,0.7984193031267004,0.25797022355449534,-0.13850775707768054,-1.1300147730993715,0.15945854671048695,0.2773929906573164,0.7071494003910777,0.30654424327662105,-0.20870342749275164,-0.7023305028719886,0.9356754469724551,-0.15487968081549874,0.26350593193486493,-0.4844206470298274,-0.3443072401676165,-0.4187445905170419,0.5004239148211187,-0.24463366212200396,-0.2988813301708271,0.09770093399985035,0.2019737673182056,0.3103439414784861,0.22682934476439315,0.6633983785688036,-0.1842024065186455,0.024380276582967257,0.17457801821045965,0.015422670046975069,-0.3149144885256613,0.5086176472065339,0.08102043658249275,0.03848322568497272,-0.20084553117752052,-0.13801228989673256,-0.2785668719204547,-0.01640387739052063,-0.004845328548430087,-0.28385914825669334,0.3263362010890331,-0.14063512713154158
parking_lot,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601557,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.008187435458101132,0.005472236300932757,-0.004172515194746114,0.026390028627879775,0.003967828017178393,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.011237432394465717
rumpus_room.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538084,-0.008187435458101132,0.005472236300932761,-0.00417251519474612,0.026390028627878974,0.003967828017178393,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.01123743239446572
rainforest,0.5788323769542707,0.8160157381570275,0.3716241990761732,0.5384009976771278,-0.4108431298249709,-0.9323690628440076,-0.1352399573776308,-0.8245147063319337,-0.5710642331494772,-1.0955036296416738,-0.6234648168695692,0.20780796356541834,-0.5604687811789292,-0.15204292659293847,-0.4851823205386642,0.5365056722615443,0.6992966196234676,-0.14277559062219122,0.2431283471643928,0.7511609150083004,-0.38226436951918036,0.10931102163849092,0.4157808794434419,-0.4165254838316293,0.056479694399229834,-0.0012745354598347452,-0.6071396177842352,0.08610802074697568,0.1426161309682915,-0.23739772031614867,-0.2641561806606939,0.5640417994897239,0.07475720009554424,-0.3610478672735359,0.0884077795565372,0.37321566434556247,0.2611513083833014,-0.3133987538783411,0.20306870563002236,0.20463936943924171
beer_garden,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.008187435458101132,0.005472236300932757,-0.00417251519474607,0.026390028627879574,0.003967828017178393,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.011237432394465716
dining.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.008187435458101132,0.005472236300932754,-0.004172515194746079,0.026390028627879925,0.003967828017178389,-0.015029309706548416,0.021428871112876714,0.0009195629844780259,-0.011237432394465716
desert,0.09666451581264711,0.792466019706301,0.14271736136903915,0.4668712704532244,0.006138672903634552,-0.3007383843294571,-0.2251056716495371,-0.6292464664033929,-1.262992070489075,0.11572062670539532,-0.13479686589670176,0.21374605155713233,-0.19388351451754507,0.6989137851202193,0.3799252461045491,-0.05458938057544138,0.1897171173089672,-0.18626994555593654,-0.3323891848462,-0.0029577285468973258,-0.11618990660690695,-0.6123298320711129,-0.226216950496859,0.1723928597221717,-0.5097434055039205,-0.014300192171839187,-0.26363714739303684,-0.41260039448435176,-0.7772006315709594,0.1894396768480104,-0.1358473701626862,-0.011395765237106323,-0.11561007234921579,-0.1172569200506175,-0.3949125042015491,-0.34353448018637067,0.29349493302266333,0.1507215480659401,-0.3833053436125598,-0.04691124099004282
elevator,0.8604128469009161,-0.76421116786311,0.6213436213412288,-0.9003117698203342,0.027163932795952618,0.6497808593060052,0.7427232722970883,0.2807083617334035,-0.2471988064249743,-0.24849893630720665,0.2224312741249123,0.38760524257542545,-0.22349502230682514,-0.4297553989207797,0.04758610852113405,-0.44578321250768177,0.1455712728310953,-0.20713155793231766,-0.1912760233228719,0.1506178418353069,0.09934748165170595,-0.33144388054200424,-0.9081651715383409,-0.5747868198271869,0.30935081261216335,0.03145127578043563,-0.21000187423237615,0.32453818500970305,0.2523865951714056,-0.11514897057135062,-0.09008267772668174,-0.1626951235007279,-0.23705614454469676,-0.20900547218516446,-0.36192593001425394,0.2339499968939055,-0.1926489002233053,0.1555427139504541,0.27063879058509904,-0.168720144980751
river,0.754043930670101,1.7836530343658745,-0.016421256439187286,0.12006514853522406,-0.4078160573733655,0.3473482615022493,-0.0007599128657862138,0.30443573141985664,0.2404428688848006,0.7216710931468274,-0.7268851233915196,0.27734450743968747,0.058208715680008266,-0.1536355473821765,-0.156199845131055,-0.11361361919006129,0.6355130855529533,0.041093167581435726,0.23869572933249072,-0.530360527911833,0.19909140028849692,-0.13953717232973006,0.1592132227225431,0.3629881090960746,-0.06632456172815711,-0.06559849241216259,0.16416529594383206,0.12193430569451014,0.11640935634263395,-0.13984613411145733,-0.04756309613605521,-0.057827458034555565,0.05530075817295688,0.06636344142604327,-0.1272612065843101,0.03796475145368836,-0.20664611628869684,-0.18332643182980934,0.21001183691519645,-0.09502379898518165
stadium,0.6413221762743081,-0.014316892254461514,-0.7529787455025385,-1.1529794719954158,1.2133799491187245,0.0097557054953448,0.013558888525062181,-0.6506125933257976,0.15972485599645864,0.2996159129771866,0.1095655660608452,0.27454639570034006,-0.8752167072948033,0.20433909440293804,0.31045903932779095,-0.11085550675958555,-0.14822922446466325,-0.5668504701826678,0.10000864331745749,-0.4766676330117902,-0.5685892765657028,0.19857500476965523,0.1733844364301034,0.16479142327330934,0.25697848035296733,0.1819099609271603,-0.0073524538483859085,-0.006752167684825124,0.25010174428650744,-0.05068623195247718,0.3611081100237136,0.7649971914923699,-0.1318174456204501,-0.00798198743747759,-0.11184872969456275,-0.009806614493133517,-0.4977798171233001,0.5738776369850945,-0.34885535088619707,-0.162429829495042
music.n.04,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.00924225387946331,-0.003177237399964522,-0.009370504862538084,-0.008187435458101132,0.005472236300932754,-0.004172515194746079,0.02639002862787977,0.003967828017178389,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.011237432394465717
discotheque,0.7836121954065705,-0.8369579285871248,-0.7202937481831482,-0.6285759220339228,-0.7204853188831871,-0.30377018869741146,-0.5750977173420954,-0.4604447731185168,-0.6231794761019234,0.4610249323389024,0.20235866878729486,0.08363195689816062,-0.48247559575927523,0.803176695763332,-0.5050092203845071,0.18023898546436898,0.14923222641748557,-0.5350261444851243,0.1223421449644763,0.8590441431411542,0.6283855061622154,0.36908536007139753,-0.09906497909030627,-0.8821033746900749,-0.5196780842434093,0.4166561405090256,0.34630932767519923,0.3518264598734638,0.22208827712680054,-0.09203933210132052,0.27121867205024514,0.4799959619633665,0.21667203614446348,0.5939143401203981,0.3172781991286074,-0.3313177849737434,0.24919351526351977,-0.2187166282760432,0.08693178353039929,-0.3413074868028716
landfill,0.7090112914246317,0.6364412264292447,-0.7970131800775064,0.9372252619855828,0.638803867062116,0.11814624728190556,1.1128427190561665,0.12395472272717466,0.5920487256394242,0.014931272459465305,0.04098107157833798,0.194405009764515,-0.35031878088150725,0.7649807390348147,0.11470229358611378,-0.26339064869808876,-0.2627054604768619,-0.21613855619635633,-0.13620533374002805,0.7306499470330009,0.2418849028521194,0.3224116133146944,0.07373318608604211,0.24764074489584004,0.014794666131186962,0.0016518330866103772,-0.18271844078730398,-0.16065116474667682,0.43854366624627095,0.4256043282534835,-0.13760367960398256,0.33122044864609257,0.9522795927249579,-0.11676135838331078,0.038611079747419015,-0.15170031284789928,0.14484847756638566,-0.3450231534046195,0.6566980045321709,-0.19866719931996898
harbor,0.4536088055871192,0.8051995029804311,-0.468398817524225,-0.39638393143781087,-0.6186462558456164,-0.056481790065622595,0.16328431369651997,-0.3352219101043412,0.4704563174982123,0.44769696141819093,0.0841921566544063,-0.8142782334053118,0.14907690685535166,0.43671311731341445,0.11350345468102604,0.003469332042405066,0.08144467693271852,0.1340640630767906,0.1460183824265932,-0.5710955081294686,-0.11990582359582155,0.1531081467858804,0.016381616489801087,0.3531868219591846,0.4455697431082167,-0.3643568782463426,-0.1677845896972807,-0.4581133278794526,0.17047835466185451,-0.02806295981658506,-0.1768200142370504,0.11420927243896067,0.11299534346836654,-0.032037313078808395,0.16706815106597422,-0.23772726321504392,0.07873225207055111,0.039094660498377204,0.2822476944981998,-0.3734082509168384
sandbox,0.39650573593781346,0.054934199385496194,0.7675372033816297,0.225832755534422,0.2802343907576131,-0.22790009563834182,-0.42402464304950666,0.2534112539345753,0.1480461652383601,-0.9780880953165803,0.4049475182096499,0.17308720442005146,-0.5416718190189102,1.0343206837622803,0.03229749779479471,-0.3856667456760985,0.0840773454403193,0.26941973516305867,0.022928036587499225,-0.0804634005054943,-0.005126908783071657,-0.588208503685307,0.12663179546322656,-0.07790595698711948,0.08082469394747376,0.9139528785694626,0.17531071274683527,-0.4272184607456699,-0.15237991434479,-0.022394445529031446,0.5659249503194799,-0.4368485092108599,0.5409078637480651,-0.4369637891521218,-0.38979499354204433,-0.4278149482459484,0.4853518438228983,-0.05470052522948903,-0.05586877758944298,0.008644957004134073
conference_center,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.00818743545810113,0.005472236300932754,-0.004172515194746079,0.02639002862787977,0.003967828017178389,-0.015029309706548423,0.021428871112876714,0.000919562984478014,-0.011237432394465717
hotel,0.5019282363268857,-0.6849622145361877,-0.5653381192775391,-0.29175430750489706,-0.5235371699257316,-0.022252733843546174,0.27603072347509067,-0.5552579269812946,-0.24442372995107964,0.6736370061305802,0.06025256737511997,-0.2554485178967838,-0.9549554067383537,-0.47906567094611907,-0.03818111667752806,0.21584485711118487,0.3863105856321485,-0.8231292627547607,0.09582439149329337,0.19118934597749995,0.10123837735003102,-0.24727049636234125,-0.40470630811896835,0.026418059575420566,0.105604016036517,-0.1342053538715444,-0.1737539698327781,-0.08327439551798932,-0.2254810722883187,0.06525032161951437,0.22917176358155894,-0.23658010080582237,-0.17169046315353745,-0.19260334759049794,-0.092262832042346,0.012539697458807298,-0.051392007297307814,0.19755117638341665,0.14882340621077686,0.14381421966816904
kennel,0.7961126957147858,-0.6197393527872994,-0.18406568779217222,1.121710717059059,0.3584172213290766,0.2699355127247153,0.4945424248340421,-0.569763289587456,0.4526220585886175,0.2078755426938658,1.0399584442442165,0.2156157581129261,-0.5642302826651224,0.13203453703877985,0.13973543838549823,0.10156637454079938,-0.345160171730264,0.3000002697897784,0.17900216164286176,0.08572802917997178,0.49868870684935684,-0.08385571473938608,0.0878434995879985,0.045911601503368586,0.1225817889918691,-0.5166805988692436,0.36072946041720777,-0.29323557602635314,0.5943121816397778,-0.11714210843881093,-0.036779659987378,-0.15670170139992695,-0.05460627282297852,0.2371510235110725,0.18463227857842196,-0.16364342487673936,0.22412992647124516,0.5122871344737459,0.2960464027646596,-0.42145156101105247
trench,0.51995082800582,0.8611081307475581,0.2809177575775818,0.03330186954644779,0.04744184897709073,0.3262161713509901,0.7293526028672199,0.5731285443786367,-0.32578883749175447,-0.005042990246246738,-0.28561947269724164,0.5254469306535011,0.21245569751505203,0.4808424334075678,0.025846156137368233,-0.12797560006376688,-0.13768825117865532,-0.2381533760968029,-0.07955979893374578,0.05459418587091738,0.04228152032031136,0.2438933265814057,0.14371430016622436,-0.43836375288745544,0.07845518468462828,-0.05010267546850578,0.2881557315305554,-0.32689685637447485,-0.5704537703464859,0.4063511018370378,0.3673857432740516,-0.8616647838699719,0.34585056904081146,-0.24368063052026828,0.28848638514204594,-0.2077072827088462,-0.0041650135930548,-0.23134356912414408,0.10378333167875974,0.023489621406622814
science_museum,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.00818743545810113,0.005472236300932757,-0.004172515194746079,0.02639002862787977,0.003967828017178389,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.01123743239446572
forest.n.02,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.00818743545810113,0.005472236300932757,-0.004172515194746079,0.02639002862787977,0.003967828017178389,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.01123743239446572
swimming_hole,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.00818743545810113,0.005472236300932757,-0.004172515194746079,0.02639002862787977,0.003967828017178389,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.01123743239446572
escalator,0.5531865238478625,-0.31621230464703376,0.2559650493873813,-1.4312276902356014,-0.29856809551865565,1.1340354748965287,0.6098218182217561,0.23915112428297824,-0.5743163499167616,-0.7882310593318075,-0.26859959234858727,1.001570941860616,-0.6956047480808885,-0.45177160747826783,-0.09069985103263722,0.1554273233593848,-0.12841378826775393,0.2689510267150349,-0.05346695336588772,-0.04531005151251974,0.2728115304120583,-0.3686524462258572,-0.8430211761926512,-0.41489944328806705,0.3485483213284124,0.0970468066349939,-0.16016773122387043,0.7533738296051414,0.8104517659108335,0.1717486004964125,-0.20219247235550494,-0.35896724045744877,-0.05972795643737734,-0.07854785389802624,-0.08942770831078119,0.46751640491204727,0.024706417895283123,0.1718666364968295,0.2931950888250687,-0.15345435801969204
underwater,0.11833939315436953,1.105744718120942,0.5375574436419683,-0.19405232593084276,-0.7948518247889964,-0.3954907767525791,0.5661801404661806,-0.23669222882133456,0.3869118234212662,-0.12418777498862742,-0.2099886667974216,-0.07148509690059571,-0.47504050788176777,0.41366082540830085,0.2135127684558245,-0.29113320540611876,0.5007484979516179,-0.14717977672500987,-0.6311615407053863,-0.077224450237552,-0.15476153568645226,-0.08087234637562869,-0.032637399939479596,-0.5536575949016374,0.024188990201408203,-0.3907612059482407,-0.060498406434075745,0.1751114904603269,-0.4340924955268244,-0.2392696517239648,0.11958281199773726,-0.15591718916285835,0.4119958159744012,0.3414497201172599,-0.030317707116423214,0.3232525396742947,-0.5111586474950917,0.17562888385945166,-0.19866417963793478,0.37718594670004896
