,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
dining.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.008187435458101132,0.005472236300932754,-0.004172515194746079,0.026390028627879925,0.003967828017178389,-0.015029309706548416,0.021428871112876714,0.0009195629844780259,-0.011237432394465716,0.008098937738675331,-0.0034638454894480044,-0.001582297889724739,0.008493877935780762,0.012602993861893235,0.004336523722478573,-0.014746576029570042,-0.010116627832310477,-0.0032934729571449275,0.002593707741146971,-0.006628292090110972,-0.0018483378983208262,-0.0016498805456195286,-0.00025662290578979785,-0.0028833824829871627,0.008297837404046689,-0.003777141358332846,-0.0068211640729709,0.00230514485969435,-0.004543994709049605
desert,0.09666451581264711,0.792466019706301,0.14271736136903915,0.4668712704532244,0.006138672903634552,-0.3007383843294571,-0.2251056716495371,-0.6292464664033929,-1.262992070489075,0.11572062670539532,-0.13479686589670176,0.21374605155713233,-0.19388351451754507,0.6989137851202193,0.3799252461045491,-0.05458938057544138,0.1897171173089672,-0.18626994555593654,-0.3323891848462,-0.0029577285468973258,-0.11618990660690695,-0.6123298320711129,-0.226216950496859,0.1723928597221717,-0.5097434055039205,-0.014300192171839187,-0.26363714739303684,-0.41260039448435176,-0.7772006315709594,0.1894396768480104,-0.1358473701626862,-0.011395765237106323,-0.11561007234921579,-0.1172569200506175,-0.3949125042015491,-0.34353448018637067,0.29349493302266333,0.1507215480659401,-0.3833053436125598,-0.04691124099004282,-0.23584418556103207,-0.4308529495606071,0.4953930281283926,0.1873135030684955,0.3229950083013075,0.23591998604584363,-0.3112922915076548,-0.2779145962578346,-0.05602029911357901,0.00945355523515215,-0.006135640165411093,0.05882547351840009,0.2812320363321489,0.16715491372126212,0.040024858133793986,0.034328697018821706,-0.2402904576676182,-0.3016931467506328,-0.007495794472402522,-0.14885462698969676
elevator,0.8604128469009161,-0.76421116786311,0.6213436213412288,-0.9003117698203342,0.027163932795952618,0.6497808593060052,0.7427232722970883,0.2807083617334035,-0.2471988064249743,-0.24849893630720665,0.2224312741249123,0.38760524257542545,-0.22349502230682514,-0.4297553989207797,0.04758610852113405,-0.44578321250768177,0.1455712728310953,-0.20713155793231766,-0.1912760233228719,0.1506178418353069,0.09934748165170595,-0.33144388054200424,-0.9081651715383409,-0.5747868198271869,0.30935081261216335,0.03145127578043563,-0.21000187423237615,0.32453818500970305,0.2523865951714056,-0.11514897057135062,-0.09008267772668174,-0.1626951235007279,-0.23705614454469676,-0.20900547218516446,-0.36192593001425394,0.2339499968939055,-0.1926489002233053,0.1555427139504541,0.27063879058509904,-0.168720144980751,-0.031294195844758975,-0.20527514197117644,0.0069279707733005055,0.4777788319456717,-0.15056875126634123,-0.13973287596558315,-0.46521897193060413,0.09784132183014567,-0.07629286880993767,-0.14808986325342743,0.23243947631848902,-0.11717231795499196,-0.10761711197191338,-0.18659248040683332,-0.16551090068644458,0.1829511677649217,-0.2116435713621996,0.5290531971487589,0.12849210301018557,-0.008350015854153472
river,0.754043930670101,1.7836530343658745,-0.016421256439187286,0.12006514853522406,-0.4078160573733655,0.3473482615022493,-0.0007599128657862138,0.30443573141985664,0.2404428688848006,0.7216710931468274,-0.7268851233915196,0.27734450743968747,0.058208715680008266,-0.1536355473821765,-0.156199845131055,-0.11361361919006129,0.6355130855529533,0.041093167581435726,0.23869572933249072,-0.530360527911833,0.19909140028849692,-0.13953717232973006,0.1592132227225431,0.3629881090960746,-0.06632456172815711,-0.06559849241216259,0.16416529594383206,0.12193430569451014,0.11640935634263395,-0.13984613411145733,-0.04756309613605521,-0.057827458034555565,0.05530075817295688,0.06636344142604327,-0.1272612065843101,0.03796475145368836,-0.20664611628869684,-0.18332643182980934,0.21001183691519645,-0.09502379898518165,0.1891550787341093,0.169197042947145,-0.09778781049478243,0.13888439054024457,-0.06176474033279691,0.1754520952290934,-0.18333751398995388,0.0175184931439674,0.009919348456245236,-0.12474124516130894,-0.0344860823436275,-0.06155982214892529,0.2674054365807529,-0.08261508199518047,0.02047080568594355,0.01463023940721776,-0.24137579231082634,0.07395782254191183,0.04941954881055691,-0.0951707727027379
stadium,0.6413221762743081,-0.014316892254461514,-0.7529787455025385,-1.1529794719954158,1.2133799491187245,0.0097557054953448,0.013558888525062181,-0.6506125933257976,0.15972485599645864,0.2996159129771866,0.1095655660608452,0.27454639570034006,-0.8752167072948033,0.20433909440293804,0.31045903932779095,-0.11085550675958555,-0.14822922446466325,-0.5668504701826678,0.10000864331745749,-0.4766676330117902,-0.5685892765657028,0.19857500476965523,0.1733844364301034,0.16479142327330934,0.25697848035296733,0.1819099609271603,-0.0073524538483859085,-0.006752167684825124,0.25010174428650744,-0.05068623195247718,0.3611081100237136,0.7649971914923699,-0.1318174456204501,-0.00798198743747759,-0.11184872969456275,-0.009806614493133517,-0.4977798171233001,0.5738776369850945,-0.34885535088619707,-0.162429829495042,-0.08449847832451579,-0.3256726489463172,-0.03755505552195556,-0.43935040684582277,0.06628204850448349,0.18676087309245354,-0.06722829453693209,0.18049133850646049,0.11411568038654007,-0.3387363643311467,0.10817812794993881,-0.054309573912044454,-0.18712457904737578,0.07306806266298982,-0.14425558091552743,0.15592198654222442,-0.20534897067938437,-0.35233705290984535,0.23132241899063413,0.23400503661239083
music.n.04,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.00924225387946331,-0.003177237399964522,-0.009370504862538084,-0.008187435458101132,0.005472236300932754,-0.004172515194746079,0.02639002862787977,0.003967828017178389,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.011237432394465717,0.008098937738675377,-0.003463845489447001,-0.0015822978897245211,0.008493877935781078,0.01260299386189297,0.00433652372247866,-0.014746576029569957,-0.010116627832310456,-0.003293472957144342,0.0025937077411469917,-0.006628292090111296,-0.0018483378983200573,-0.0016498805456197697,-0.00025662290578884326,-0.002883382482986925,0.008297837404046826,-0.0037771413583320692,-0.006821164072970976,0.002305144859694424,-0.004543994709049743
discotheque,0.7836121954065705,-0.8369579285871248,-0.7202937481831482,-0.6285759220339228,-0.7204853188831871,-0.30377018869741146,-0.5750977173420954,-0.4604447731185168,-0.6231794761019234,0.4610249323389024,0.20235866878729486,0.08363195689816062,-0.48247559575927523,0.803176695763332,-0.5050092203845071,0.18023898546436898,0.14923222641748557,-0.5350261444851243,0.1223421449644763,0.8590441431411542,0.6283855061622154,0.36908536007139753,-0.09906497909030627,-0.8821033746900749,-0.5196780842434093,0.4166561405090256,0.34630932767519923,0.3518264598734638,0.22208827712680054,-0.09203933210132052,0.27121867205024514,0.4799959619633665,0.21667203614446348,0.5939143401203981,0.3172781991286074,-0.3313177849737434,0.24919351526351977,-0.2187166282760432,0.08693178353039929,-0.3413074868028716,-0.06936570354948744,0.3240643771005202,0.2338710443647573,0.6754965739234203,-0.17558500860071719,-0.20448259596332696,0.5057152307156856,-0.007492426440975038,-0.1141004453108522,-0.28429850388359684,0.05653434188050295,0.13838300721666205,-0.14856969998707925,-0.25674213058109685,0.07703872882081673,-0.04945935011638366,0.04490857967903638,0.06401852386704035,-0.3306738089649922,-0.31762718711164856
landfill,0.7090112914246317,0.6364412264292447,-0.7970131800775064,0.9372252619855828,0.638803867062116,0.11814624728190556,1.1128427190561665,0.12395472272717466,0.5920487256394242,0.014931272459465305,0.04098107157833798,0.194405009764515,-0.35031878088150725,0.7649807390348147,0.11470229358611378,-0.26339064869808876,-0.2627054604768619,-0.21613855619635633,-0.13620533374002805,0.7306499470330009,0.2418849028521194,0.3224116133146944,0.07373318608604211,0.24764074489584004,0.014794666131186962,0.0016518330866103772,-0.18271844078730398,-0.16065116474667682,0.43854366624627095,0.4256043282534835,-0.13760367960398256,0.33122044864609257,0.9522795927249579,-0.11676135838331078,0.038611079747419015,-0.15170031284789928,0.14484847756638566,-0.3450231534046195,0.6566980045321709,-0.19866719931996898,0.06768839382440446,-0.01036758170947138,-0.14267169713318897,0.08739760896138184,-0.009031022901801964,-0.412113877504693,-0.015988652688121077,0.3310027881128302,0.40937841582501805,0.4389903610151819,-0.10422354476741169,-0.0428262314949362,0.365688244088527,0.4248637209859462,-0.11070245464780516,0.4698894591535482,0.31159933234386417,0.13070489248490305,-0.40940484957610834,0.2859332108942811
harbor,0.4536088055871192,0.8051995029804311,-0.468398817524225,-0.39638393143781087,-0.6186462558456164,-0.056481790065622595,0.16328431369651997,-0.3352219101043412,0.4704563174982123,0.44769696141819093,0.0841921566544063,-0.8142782334053118,0.14907690685535166,0.43671311731341445,0.11350345468102604,0.003469332042405066,0.08144467693271852,0.1340640630767906,0.1460183824265932,-0.5710955081294686,-0.11990582359582155,0.1531081467858804,0.016381616489801087,0.3531868219591846,0.4455697431082167,-0.3643568782463426,-0.1677845896972807,-0.4581133278794526,0.17047835466185451,-0.02806295981658506,-0.1768200142370504,0.11420927243896067,0.11299534346836654,-0.032037313078808395,0.16706815106597422,-0.23772726321504392,0.07873225207055111,0.039094660498377204,0.2822476944981998,-0.3734082509168384,0.21304785793123912,0.05850953903389064,0.16267576359857644,0.29514395826378864,0.32781834269266674,0.025729564439111025,0.16711469317130265,-0.04418501200120495,0.06799820235432805,0.024257763356984027,0.23567825303890405,-0.40025803309257846,-0.05635767741806,-0.29990124783458755,-0.16972751542549977,-0.10750401986655729,0.17996657856579296,0.17371360764324628,-0.009587851872953863,0.22358053149036292
sandbox,0.39650573593781346,0.054934199385496194,0.7675372033816297,0.225832755534422,0.2802343907576131,-0.22790009563834182,-0.42402464304950666,0.2534112539345753,0.1480461652383601,-0.9780880953165803,0.4049475182096499,0.17308720442005146,-0.5416718190189102,1.0343206837622803,0.03229749779479471,-0.3856667456760985,0.0840773454403193,0.26941973516305867,0.022928036587499225,-0.0804634005054943,-0.005126908783071657,-0.588208503685307,0.12663179546322656,-0.07790595698711948,0.08082469394747376,0.9139528785694626,0.17531071274683527,-0.4272184607456699,-0.15237991434479,-0.022394445529031446,0.5659249503194799,-0.4368485092108599,0.5409078637480651,-0.4369637891521218,-0.38979499354204433,-0.4278149482459484,0.4853518438228983,-0.05470052522948903,-0.05586877758944298,0.008644957004134073,0.4853383801231968,0.11139580503268891,-0.2484408889763282,0.137690760856834,0.1683518899164621,0.11347332463305326,-0.0730731640279944,0.04767453566009426,-0.12707347598283592,0.06264218910116184,0.13126537499939492,0.030236281320987997,-0.4099103883100838,0.00576504166211965,0.07692591062882981,0.02158678392228668,-0.35127945918626585,0.195567846574821,0.05559054821232205,-0.08138013703645793
conference_center,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.00818743545810113,0.005472236300932754,-0.004172515194746079,0.02639002862787977,0.003967828017178389,-0.015029309706548423,0.021428871112876714,0.000919562984478014,-0.011237432394465717,0.008098937738675371,-0.0034638454894472632,-0.0015822978897245693,0.00849387793578105,0.012602993861893026,0.004336523722478614,-0.014746576029570191,-0.010116627832310487,-0.0032934729571450533,0.0025937077411469505,-0.006628292090111337,-0.0018483378983200672,-0.001649880545619609,-0.00025662290578886316,-0.0028833824829870044,0.008297837404046798,-0.003777141358332431,-0.006821164072970938,0.0023051448596942753,-0.00454399470904941
hotel,0.5019282363268857,-0.6849622145361877,-0.5653381192775391,-0.29175430750489706,-0.5235371699257316,-0.022252733843546174,0.27603072347509067,-0.5552579269812946,-0.24442372995107964,0.6736370061305802,0.06025256737511997,-0.2554485178967838,-0.9549554067383537,-0.47906567094611907,-0.03818111667752806,0.21584485711118487,0.3863105856321485,-0.8231292627547607,0.09582439149329337,0.19118934597749995,0.10123837735003102,-0.24727049636234125,-0.40470630811896835,0.026418059575420566,0.105604016036517,-0.1342053538715444,-0.1737539698327781,-0.08327439551798932,-0.2254810722883187,0.06525032161951437,0.22917176358155894,-0.23658010080582237,-0.17169046315353745,-0.19260334759049794,-0.092262832042346,0.012539697458807298,-0.051392007297307814,0.19755117638341665,0.14882340621077686,0.14381421966816904,-0.11813415865272393,0.042035410528647586,-0.09676422771779983,0.08374976781727222,0.05720925505544768,0.12729642742066255,0.18498044216584333,-0.22449215524900254,0.08802040991556831,0.19999013883429329,-0.08890081690032514,0.14326847211702953,-0.11633669900741965,0.029795037139497278,-0.05274647523567091,0.09865650479663636,-0.00019872421685633262,0.1492159979823108,-0.07211869164406529,0.01459842741616524
kennel,0.7961126957147858,-0.6197393527872994,-0.18406568779217222,1.121710717059059,0.3584172213290766,0.2699355127247153,0.4945424248340421,-0.569763289587456,0.4526220585886175,0.2078755426938658,1.0399584442442165,0.2156157581129261,-0.5642302826651224,0.13203453703877985,0.13973543838549823,0.10156637454079938,-0.345160171730264,0.3000002697897784,0.17900216164286176,0.08572802917997178,0.49868870684935684,-0.08385571473938608,0.0878434995879985,0.045911601503368586,0.1225817889918691,-0.5166805988692436,0.36072946041720777,-0.29323557602635314,0.5943121816397778,-0.11714210843881093,-0.036779659987378,-0.15670170139992695,-0.05460627282297852,0.2371510235110725,0.18463227857842196,-0.16364342487673936,0.22412992647124516,0.5122871344737459,0.2960464027646596,-0.42145156101105247,0.07602789042367188,0.13426249424735076,0.31793441133886124,-0.14936858112522947,0.4858960530381724,-0.10103576291838512,0.015065094755560358,-0.2844287409654152,-0.45738831409446634,-0.4095779526964538,0.16902556028536017,0.4599781680091589,0.28119898815138533,0.3132080500187744,-0.2613329271751528,-0.1647823281746718,-0.3354658711642225,-0.04972433081143839,-0.12879162713919307,0.3595390714241097
trench,0.51995082800582,0.8611081307475581,0.2809177575775818,0.03330186954644779,0.04744184897709073,0.3262161713509901,0.7293526028672199,0.5731285443786367,-0.32578883749175447,-0.005042990246246738,-0.28561947269724164,0.5254469306535011,0.21245569751505203,0.4808424334075678,0.025846156137368233,-0.12797560006376688,-0.13768825117865532,-0.2381533760968029,-0.07955979893374578,0.05459418587091738,0.04228152032031136,0.2438933265814057,0.14371430016622436,-0.43836375288745544,0.07845518468462828,-0.05010267546850578,0.2881557315305554,-0.32689685637447485,-0.5704537703464859,0.4063511018370378,0.3673857432740516,-0.8616647838699719,0.34585056904081146,-0.24368063052026828,0.28848638514204594,-0.2077072827088462,-0.0041650135930548,-0.23134356912414408,0.10378333167875974,0.023489621406622814,-0.5110932508822058,-0.42634421530778166,-0.3774022886045642,-0.2575821336388241,0.36744570528903536,0.1325891885523272,0.3432311108825524,0.02322996328187338,-0.02023675355398249,-0.2555514561311372,0.27951020649782293,0.45481475163712703,-0.3530513219529988,-0.3102205342357682,0.15950052612333235,-0.11869674831416546,0.3367733679702456,-0.09155874401082065,0.17314398885529517,0.3349027585256628
science_museum,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.00818743545810113,0.005472236300932757,-0.004172515194746079,0.02639002862787977,0.003967828017178389,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.01123743239446572,0.008098937738675371,-0.0034638454894472632,-0.0015822978897245693,0.008493877935781052,0.012602993861893026,0.004336523722478614,-0.014746576029570196,-0.010116627832310487,-0.003293472957144976,0.0025937077411469552,-0.006628292090111045,-0.0018483378983201052,-0.0016498805456196491,-0.00025662290578882835,-0.002883382482987128,0.00829783740404676,-0.0037771413583327735,-0.006821164072970872,0.0023051448596940615,-0.004543994709049345
forest.n.02,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.00818743545810113,0.005472236300932757,-0.004172515194746079,0.02639002862787977,0.003967828017178389,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.01123743239446572,0.008098937738675371,-0.0034638454894472632,-0.0015822978897245693,0.008493877935781052,0.012602993861893026,0.004336523722478614,-0.014746576029570196,-0.010116627832310491,-0.003293472957144985,0.0025937077411469552,-0.006628292090111126,-0.001848337898320348,-0.0016498805456195789,-0.000256622905789067,-0.002883382482987029,0.008297837404046746,-0.0037771413583325805,-0.006821164072970862,0.002305144859694136,-0.004543994709049308
swimming_hole,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.00818743545810113,0.005472236300932757,-0.004172515194746079,0.02639002862787977,0.003967828017178389,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.01123743239446572,0.008098937738675371,-0.0034638454894472632,-0.0015822978897245693,0.008493877935781052,0.012602993861893026,0.004336523722478614,-0.014746576029570196,-0.010116627832310491,-0.0032934729571449813,0.002593707741146958,-0.006628292090111532,-0.0018483378983202672,-0.001649880545619629,-0.00025662290578921617,-0.0028833824829870044,0.008297837404046769,-0.0037771413583326963,-0.006821164072970872,0.0023051448596941733,-0.004543994709049234
escalator,0.5531865238478625,-0.31621230464703376,0.2559650493873813,-1.4312276902356014,-0.29856809551865565,1.1340354748965287,0.6098218182217561,0.23915112428297824,-0.5743163499167616,-0.7882310593318075,-0.26859959234858727,1.001570941860616,-0.6956047480808885,-0.45177160747826783,-0.09069985103263722,0.1554273233593848,-0.12841378826775393,0.2689510267150349,-0.05346695336588772,-0.04531005151251974,0.2728115304120583,-0.3686524462258572,-0.8430211761926512,-0.41489944328806705,0.3485483213284124,0.0970468066349939,-0.16016773122387043,0.7533738296051414,0.8104517659108335,0.1717486004964125,-0.20219247235550494,-0.35896724045744877,-0.05972795643737734,-0.07854785389802624,-0.08942770831078119,0.46751640491204727,0.024706417895283123,0.1718666364968295,0.2931950888250687,-0.15345435801969204,-0.04600795982010953,-0.0735108489958572,-0.004071851665372614,0.016355660440820076,0.1698046601556446,0.1837162692371765,0.08437006145463778,0.2701649159152602,0.3513093166896108,0.24505682631624218,0.10386972770445373,-0.4791088517497832,0.31973986647290026,0.10974840763888126,-0.059436035689356424,0.0995896236870881,0.1825291261450814,0.23266292183621484,0.6279004090711348,0.1045607717954859
underwater,0.11833939315436953,1.105744718120942,0.5375574436419683,-0.19405232593084276,-0.7948518247889964,-0.3954907767525791,0.5661801404661806,-0.23669222882133456,0.3869118234212662,-0.12418777498862742,-0.2099886667974216,-0.07148509690059571,-0.47504050788176777,0.41366082540830085,0.2135127684558245,-0.29113320540611876,0.5007484979516179,-0.14717977672500987,-0.6311615407053863,-0.077224450237552,-0.15476153568645226,-0.08087234637562869,-0.032637399939479596,-0.5536575949016374,0.024188990201408203,-0.3907612059482407,-0.060498406434075745,0.1751114904603269,-0.4340924955268244,-0.2392696517239648,0.11958281199773726,-0.15591718916285835,0.4119958159744012,0.3414497201172599,-0.030317707116423214,0.3232525396742947,-0.5111586474950917,0.17562888385945166,-0.19866417963793478,0.37718594670004896,-0.15069899543093024,0.1253335619451288,0.381987630000665,-0.3915567052636064,-0.3696171003220345,-0.47236151198068727,0.1064027104054992,0.28744733617530455,-0.373718854737807,-0.32834276848301736,-0.11461247030496942,-0.33376237312806323,-0.29231385169285357,0.06558497178609018,0.04404962552867392,0.30413778550070686,-0.13801047269906885,0.4163348346508484,-0.2681376465449774,-0.37132589243066155
museum.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.00818743545810113,0.005472236300932757,-0.004172515194746079,0.02639002862787977,0.003967828017178389,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.01123743239446572,0.008098937738675371,-0.0034638454894472632,-0.0015822978897245693,0.008493877935781052,0.012602993861893026,0.004336523722478614,-0.014746576029570196,-0.010116627832310491,-0.003293472957144984,0.0025937077411469552,-0.00662829209011137,-0.001848337898320591,-0.0016498805456196391,-0.0002566229057886693,-0.0028833824829870686,0.008297837404046772,-0.0037771413583323975,-0.006821164072970872,0.00230514485969395,-0.004543994709049419
cabin.n.03,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.00818743545810113,0.005472236300932757,-0.004172515194746079,0.02639002862787977,0.003967828017178389,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.01123743239446572,0.008098937738675371,-0.0034638454894472632,-0.0015822978897245693,0.008493877935781052,0.012602993861893026,0.004336523722478614,-0.014746576029570196,-0.010116627832310491,-0.0032934729571449826,0.0025937077411469552,-0.006628292090111248,-0.0018483378983201052,-0.0016498805456195988,-0.0002566229057894647,-0.0028833824829870686,0.008297837404046781,-0.003777141358332156,-0.006821164072970872,0.0023051448596940988,-0.00454399470904929
lawn,0.5844430538467482,-0.0008440271660618776,0.5664035638778252,0.5241280749706428,0.7988219321372287,0.28392852419390574,-0.9604291859500422,-0.058845497764618,0.20330212789076013,-0.23699730928966697,-0.2707282500602158,-0.2861836011815363,0.08804354203914469,-0.15184535587874914,-0.01655722590311782,0.44209383768245175,-0.6592686522377862,-0.556827208759911,-0.8715680784561974,-0.08998822436586325,-0.2731788402999318,0.036478837089555814,-0.01404819297145604,-0.10997568230390307,-0.2333211945433884,0.12953344534523595,0.14707263852586636,-0.16940927527515084,0.30105739998955844,-0.1533525413290218,-0.4576008237306265,-0.06626771799412406,0.05290838543948248,-0.21616264809261565,-0.22143944631250523,0.16428922000832322,0.015531626115543009,-0.14119480257828654,-0.02970389450641425,0.35594418476616674,0.4078382452365415,-0.14984402096964688,-0.07066798305085148,0.10427571674046364,0.10378198539632572,-0.3183526805898949,-0.10232540120137207,0.025259300278995322,0.11296521594912282,0.05530043569232324,-0.002882403375554226,-0.045389512423283734,0.05358741276277055,-0.005888297452071267,-0.08179714585185514,-0.18827491949542347,-0.21503139192140194,0.026087917756501544,0.42529282225833315,-0.10035240719171198
locker_room,0.31492975183964095,-0.7595318236693802,0.8849299927885574,0.020373487764640007,1.1646703031809202,0.20019216437624737,0.3676157178117884,-0.7700887398647118,-0.06915315330891052,1.0039541350916463,-0.5374925437480745,0.170018112914013,-0.21256211243895917,0.07328388756186023,0.4507870314041275,-0.8798918890131385,0.24367105819816232,0.5087634874988225,0.41115199024696697,-0.47049881096028434,-0.6354397441322996,0.01832287087560539,0.1190280054350448,-0.35583855717176605,0.5319884091156124,0.5053872365709742,-0.46960465898359666,0.44835339183566525,0.20455326404755167,0.9870388684674593,0.6565105726974056,-0.14553106963620727,-0.4256265102196907,0.252280467219,0.20609722107929238,0.19684465196324902,0.10093777040437639,0.08448617487689478,0.43236499753863766,-0.02365975201817995,0.13124037346655473,0.21579304364399823,0.030395534251384176,0.19394437219774563,-0.2333276857160329,-0.3669697707253173,-0.031809686932453646,-0.1059634753211542,-0.03921686388387632,0.5747101552964818,0.2087302990024919,0.1907686326505633,-0.18764678456165831,-0.060704930617358356,0.4998097202461028,-0.38857461132286164,-0.0669242656778919,0.01884145857851492,-0.3201765856746725,0.4531216295739891
butchery.n.02,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257,-0.01374308562104554,-0.009921652656655875,0.01845590007340644,0.013304002469846041,-0.012884740061314636,0.0008582405446224513,-0.01406935219784351,0.015963219253601554,0.009242253879463307,-0.003177237399964522,-0.009370504862538086,-0.00818743545810113,0.005472236300932757,-0.004172515194746079,0.02639002862787977,0.003967828017178389,-0.015029309706548416,0.021428871112876714,0.000919562984478014,-0.01123743239446572,0.008098937738675371,-0.0034638454894472632,-0.0015822978897245693,0.008493877935781052,0.012602993861893026,0.004336523722478614,-0.014746576029570196,-0.010116627832310491,-0.0032934729571449826,0.0025937077411469552,-0.006628292090111288,-0.001848337898320085,-0.001649880545619614,-0.00025662290578914657,-0.002883382482987029,0.00829783740404677,-0.003777141358332542,-0.006821164072970872,0.0023051448596940615,-0.0045439947090493826
